response_id,treatment_group,Age-Gender Splits: Men 18-24,Age-Gender Splits: Men 25-44,Age-Gender Splits: Men 45-64,Age-Gender Splits: Men 65+,Age-Gender Splits: Women 18-24,Age-Gender Splits: Women 25-44,Age-Gender Splits: Women 45-64,Age-Gender Splits: Women 65+,Age: 18-34,Age: 35-54,Age: 55+,Annual Household Income: $100k-$150k,Annual Household Income: $40k-$100k,Annual Household Income: <$40k,Custom Segments: DC/Northeast Corridor,Custom Segments: Opinion Elites (Broad),Custom Segments: Opinion Elites (Narrow),Customers: Canada Goose,Customers: Carhartt,Customers: Columbia Sportswear,Customers: L.L. Bean,Customers: Lululemon,Customers: None of These,Customers: Patagonia,Customers: The North Face,Education: College,Education: Non-University,Education: Postgrad,Environmentally Conscious Shoppers: Environmentally Conscious Shoppers,Environmentally Conscious Shoppers: Low,Ethnicity: Asian & Pacific Islander,Ethnicity: Black,Ethnicity: Latinx,Ethnicity: Other,Ethnicity: White,Fashion/Fit Shoppers: Fashion/Fit Shoppers,Fashion/Fit Shoppers: Low,Gender: Men,Gender: Women,Job Level: Management or executive position,Job Level: Non-management position,Job Level: Not relevant,Job Level: Self-employed,Job Sector: Government / public sector,Job Sector: Healthcare,Job Sector: Journalism / media / entertainment,Job Sector: Not relevant,Job Sector: Other,"Job Title: CEO, CMO, COO or other C-level executive",Job Title: Director,Job Title: Junior staff,Job Title: Other,Job Title: Project Manager        ,Job Title: Senior Director,Job Title: Senior Vice President,Job Title: Team Manager,Job Title: Vice President,"News Consumption: More than once a day,",News Consumption: Once a day,News Consumption: Rarely,News Consumption: Several times a week,News Consumption: Weekly,Outdoor Activities: I do a lot of outdoor activities,Outdoor Activities: I do some outdoor activities,Outdoor Activities: I don’t do outdoor activities,Urbanization: City,Urbanization: Rural,Urbanization: Suburb,Value Shoppers: Low,Value Shoppers: Value Shoppers,What was the most memorable part of the video you watched?,weight
6537017198863b001d5d6ea5,Patagonia Archive in Ventura,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,The ambiance,1.3648871229395472
6537017869b30d001dfb8a78,Patagonia's Forge with Nelle Smith,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,I like the people stories. It brings a face and personality to corporate America. ,1.4871931773528435
6537017aac564c001c8c1c40,Patagonia's Forge with Nelle Smith,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,The creation of artwork,0.9490289360337499
6537017cb82467002482f81c,Patagonia Archive in Ventura,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,THEY SEEMED SO HAPPY TO BE DOIN WHAT THEY ARE DOING,1.4495026171684653
65370180c09c49001c728223,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,Nothing really stood out. It was a rather boring clip.,0.8014757286639582
653701825a15e8001cef3664,Patagonia's Forge with Nelle Smith,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,The scenes of people making products ,1.4871931773528435
65370185ff62a7001da2de9f,Patagonia's Quality Control,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,The Patagonia brand,1.4284874840442296
65370189c513ac0023b50b85,Patagonia HQ's Café Sous Chef,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,All the different restaurants food set up & colorful foods they had in them.,1.4284874840442296
6537018b966a9b002352baaa,Patagonia's Quality Control,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,"Fabric 
",0.4241180820404191
6537019ad8eb49002480feb5,Patagonia's Quality Control,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,The clothes and lifestyle.,1.3648871229395472
653701a78557e30024b571be,Patagonia Archive in Ventura,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,Color scheme,0.6832073706067897
653701a998863b001d5d6ead,Patagonia Archive in Ventura,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,Patagonia ,0.697236769172928
653701ae966a9b002352bade,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,Helping out ,0.9652412285634654
653701b7337181001e90851d,Patagonia's Forge with Nelle Smith,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,The workshop,1.0367575096148314
653701ba08d44f001e6102ea,Patagonia Archive in Ventura,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,Interesting 2 women owned company never thought of here the vintage cloths come from in movies ,1.3283657170910181
653701ba337181001e908520,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,Finding out that she started as a sewing machine operator.,2.609216264330297
653701bed29457001ed788d1,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,The excitement the cloths ,0.9842740033508338
653701c0d8eb49002480feb8,Patagonia's Forge with Nelle Smith,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,The photos were a really good idea to add!,1.209243146477644
653701c6ac564c001c8c1c48,Patagonia's Quality Control,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,The most memorable part was the guy talking about his family and their work that they do.,0.9490289360337499
653701c8c09c49001c72822a,Patagonia's Forge with Nelle Smith,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,She Stared as technician now manager,0.9490289360337499
653701d2966a9b002352baec,Patagonia's Forge with Nelle Smith,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,That it just seemed very genuine and heart warming that she loves what she does and helping others become the best,0.9490289360337499
653701d5966a9b002352baef,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,The ocean and been there,1.0367575096148314
653701da337181001e908523,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,That she became a manager and enjoys helping others.,2.573266621914267
653701defc3eb10023491b3d,Patagonia's Philosopher Vincent Stanley,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,The actual photographs.,1.6668040438365248
653701e608d44f001e6102f5,Patagonia's Quality Control,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,I liked how much effort goes into making their products.,0.9490289360337499
653701ea2dc0af001edef06e,Patagonia Archive in Ventura,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,I like how they are archiving all the Patagonia items,2.609216264330297
653701f1e41c7c001c8b5d14,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,The story of the company ,1.3283657170910181
653701f269b30d001dfb8a8b,Patagonia's Quality Control,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,Patagonia,0.7305455909063167
653701f8a1eabd001d5387bd,Patagonia Archive in Ventura,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,Clothes ,1.4284874840442296
653701f99b596700259d2595,Patagonia Archive in Ventura,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,All of it,0.8014757286639582
653701f9c513ac0023b50b88,Patagonia Archive in Ventura,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,Showing some of the archives,1.3283657170910181
653701fc9b596700259d259a,Patagonia Archive in Ventura,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,All the different clothing made over the years.,1.0367575096148314
65370204ff62a7001da2deb2,Patagonia's Forge with Nelle Smith,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,She like the job she do,0.44823195872248095
6537020f5a15e8001cef3677,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,When he said you can run a business without losing your soul.,1.3283657170910181
65370213c513ac0023b50b9a,Patagonia Archive in Ventura,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,Where they showed how they archived the different items.,1.1602186643929495
65370215e41c7c001c8b5d17,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,Helping others ,1.265903853352365
6537021e7e5d19001eacdbb8,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,Nothing in my opinion ,1.4284874840442296
65370223fc3eb10023491b45,Patagonia Archive in Ventura,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,The Patagonia sign ,1.2567409663082731
65370234ff62a7001da2deb5,Patagonia's Quality Control,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,The colorful clothing ,0.9490289360337499
6537023dc09c49001c728250,Patagonia's Quality Control,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,The progression of the character job wise as the ad moved on,0.8014757286639582
6537024098863b001d5d6ed7,Patagonia's Quality Control,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,The most memorable part of the video was definitely when he was saying that he was around fabric his whole life because I relate to that.,
653702418557e30024b571ce,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,How he started and how he ended,1.0367575096148314
65370248f1ad4e001d290329,Patagonia Archive in Ventura,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,There story,1.6449026411897036
6537024c966a9b002352bafe,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,People ,1.49897150251408
65370260d29457001ed788ec,Patagonia's Forge with Nelle Smith,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,I the over all as was interesting ,1.0367575096148314
65370264ac564c001c8c1c78,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,When she was promoted,1.49897150251408
6537026dd8eb49002480fecd,Patagonia's Forge with Nelle Smith,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,I love it and get the parts of the parts ,0.5279697815831816
653702755a15e8001cef3682,Patagonia's Quality Control,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,The car ,1.0367575096148314
6537027ec513ac0023b50ba5,Patagonia's Quality Control,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,Watching him make patagonia jackets and smiling,0.9490289360337499
653702816d0db80023c6af80,Patagonia Archive in Ventura,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,This video was very informative.  I did not know that something like this even existed. ,1.49897150251408
6537028e966a9b002352bb72,Patagonia Archive in Ventura,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,Family work together ,1.3480220430957714
65370295ff62a7001da2defe,Patagonia's Forge with Nelle Smith,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,Her love for her job ,0.44823195872248095
6537029769b30d001dfb8abf,Patagonia's Quality Control,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,Something that he is very passionate of his goals and that he shares his family moments and what he likes to do on his activities whether indoors or outdoors.,0.8201426016294096
65370299337181001e908538,Patagonia's Quality Control,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,His history in fabric. Very reliable ,1.3648871229395472
653702bd08d44f001e610314,Patagonia's Forge with Nelle Smith,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,That she traveled with the flag,0.9490289360337499
653702c68cad3a001db845ee,Patagonia's Quality Control,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,Him talking about his family's history ,0.18414374400646769
653702cbe41c7c001c8b5d22,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,She started at a low position in the Company and rose to be the head of the Company.,1.1602186643929495
653702cc8557e30024b571ef,Patagonia's Forge with Nelle Smith,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,The workshop shots,1.209243146477644
653702dcf1ad4e001d2903ec,Patagonia's Forge with Nelle Smith,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,She made a flag then became a manager,1.0367575096148314
653702e4337181001e90854d,Patagonia's Quality Control,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,Everything ,0.8613510288834989
653702e6966a9b002352bb7d,Patagonia's Quality Control,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,The color full jacket,1.4284874840442296
653702e82dc0af001edef09b,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,The photos ,0.9490289360337499
653702e898863b001d5d6efb,Patagonia's Quality Control,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,The name Patagonia ,2.609216264330297
653702edd29457001ed78f66,Patagonia HQ's Café Sous Chef,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,That they use local growers,1.3283657170910181
653702f469b30d001dfb8acd,Patagonia's Forge with Nelle Smith,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,"The way the employee went up in rank and enjoyed supporting and interacting with the workers she managed…her sense of adventure and the way she seemed truly joyful
In her work and leisure time ",1.49897150251408
6537031008d44f001e61031a,Patagonia's Quality Control,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,The passion they have to make good product and a superior product to make all customers happy and feel they are worth it,0.9842740033508338
65370312337181001e908558,Patagonia's Philosopher Vincent Stanley,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,"How the company started; the ""hippie"" sort of vibe it had.",1.3648871229395472
